#EXPORTTYPE:DATA ALL
#FILE:0wt15hr.ngb-ds3
#FORMAT:NETZSCH5
#FTYPE:ANSI
#IDENTITY:0wt15hr
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#INSTRUMENT:NETZSCH STA 449F3
#PROJECT:copyrolysis
#DATE/TIME:18.03.2021 16:53
#CORR. FILE:correction 15kmin.ngb-bs3
#TEMPCAL:2021 CAL T 15KMIN .ngb-ts3
#SENSITIVITY:2021 CAL s 15KMIN REVISAR.ngb-ts3.ngb-es3
#LABORATORY:UNA - FCQ - AI
#OPERATOR:AD
#REMARK:
#SAMPLE:0wt15hr
#SAMPLE MASS /mg:10.5555
#MATERIAL:EMPTY
#REFERENCE:Empty
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:DSC/TG pan Al2O3
#SAMPLE CRUCIBLE MASS /mg:138.7380
#REFERENCE CRUCIBLE MASS /mg:140.87
#DSC RANGE /µV:5000
#TG RANGE /mg:35000
#TAU-R:---
#CORR. CODE:020
#EXO:-1
#RANGE:25°C/15,0(K/min)/800°C
#SEGMENT:S2/2
#SEG. 2:25°C/15,0(K/min)/800°C

##Temp./°C;Time/min;DSC/(mW/mg);Mass/%;Gas Flow(purge2)/(ml/min);Gas Flow(protective)/(ml/min);Sensit./(uV/mW)
196.29700;41.85083;      -0.76149;91.43290;80.00000;20.00000;0.76665
196.40700;41.85750;      -0.76277;91.43385;80.00000;20.00000;0.76660
196.52100;41.86417;      -0.76338;91.43290;80.00000;20.00000;0.76655
196.62900;41.87083;      -0.76324;91.43290;80.00000;20.00000;0.76650
196.73199;41.87750;      -0.76329;91.43290;80.00000;20.00000;0.76645
196.84399;41.88417;      -0.76362;91.43195;80.00000;20.00000;0.76641
196.94400;41.89083;      -0.76423;91.43195;80.00000;20.00000;0.76636
197.04700;41.89750;      -0.76446;91.43101;80.00000;20.00000;0.76632
197.17000;41.90417;      -0.76518;91.43101;80.00000;20.00000;0.76626
197.27699;41.91083;      -0.76579;91.43101;80.00000;20.00000;0.76621
197.37900;41.91750;      -0.76631;91.43006;80.00000;20.00000;0.76617
197.48599;41.92417;      -0.76692;91.43006;80.00000;20.00000;0.76612
197.59399;41.93083;      -0.76763;91.42911;80.00000;20.00000;0.76607
197.70900;41.93750;      -0.76815;91.42817;80.00000;20.00000;0.76602
197.81100;41.94417;      -0.76905;91.42817;80.00000;20.00000;0.76598
197.92500;41.95083;      -0.76985;91.42722;80.00000;20.00000;0.76593
198.02699;41.95750;      -0.77047;91.42627;80.00000;20.00000;0.76588
198.14000;41.96417;      -0.77033;91.42438;80.00000;20.00000;0.76583
198.25301;41.97083;      -0.77019;91.42343;80.00000;20.00000;0.76578
198.35899;41.97750;      -0.77061;91.42153;80.00000;20.00000;0.76573
198.45799;41.98417;      -0.77151;91.41964;80.00000;20.00000;0.76569
198.58701;41.99083;      -0.77223;91.41869;80.00000;20.00000;0.76563
198.68401;41.99750;      -0.77265;91.41680;80.00000;20.00000;0.76559
198.78600;42.00417;      -0.77260;91.41585;80.00000;20.00000;0.76554
198.89600;42.01083;      -0.77284;91.41395;80.00000;20.00000;0.76550
199.00301;42.01750;      -0.77383;91.41206;80.00000;20.00000;0.76545
199.11000;42.02417;      -0.77444;91.41017;80.00000;20.00000;0.76540
199.21600;42.03083;      -0.77572;91.40827;80.00000;20.00000;0.76535
199.32001;42.03750;      -0.77643;91.40638;80.00000;20.00000;0.76531
199.43401;42.04417;      -0.77619;91.40543;80.00000;20.00000;0.76526
199.53900;42.05083;      -0.77615;91.40448;80.00000;20.00000;0.76521
199.66600;42.05750;      -0.77658;91.40259;80.00000;20.00000;0.76515
199.76199;42.06417;      -0.77681;91.40069;80.00000;20.00000;0.76511
199.86000;42.07083;      -0.77771;91.39880;80.00000;20.00000;0.76507
199.97000;42.07750;      -0.77842;91.39785;80.00000;20.00000;0.76502
200.08099;42.08417;      -0.77894;91.39595;80.00000;20.00000;0.76497
200.18600;42.09083;      -0.77956;91.39406;80.00000;20.00000;0.76492
200.29601;42.09750;      -0.78027;91.39311;80.00000;20.00000;0.76487
200.40199;42.10417;      -0.78098;91.39217;80.00000;20.00000;0.76483
200.51300;42.11083;      -0.78178;91.39027;80.00000;20.00000;0.76478
200.61501;42.11750;      -0.78249;91.38838;80.00000;20.00000;0.76473
200.72600;42.12417;      -0.78283;91.38743;80.00000;20.00000;0.76468
200.84399;42.13083;      -0.78335;91.38553;80.00000;20.00000;0.76463
200.94701;42.13750;      -0.78378;91.38459;80.00000;20.00000;0.76459
201.04601;42.14417;      -0.78467;91.38364;80.00000;20.00000;0.76454
201.16299;42.15083;      -0.78558;91.38174;80.00000;20.00000;0.76449
201.26801;42.15750;      -0.78600;91.38080;80.00000;20.00000;0.76444
201.37500;42.16417;      -0.78624;91.37985;80.00000;20.00000;0.76440
201.48399;42.17083;      -0.78639;91.37890;80.00000;20.00000;0.76435
201.59000;42.17750;      -0.78681;91.37795;80.00000;20.00000;0.76430
201.69800;42.18417;      -0.78667;91.37606;80.00000;20.00000;0.76425
201.80901;42.19083;      -0.78767;91.37606;80.00000;20.00000;0.76420
201.90300;42.19750;      -0.78790;91.37417;80.00000;20.00000;0.76416
202.01801;42.20417;      -0.78805;91.37322;80.00000;20.00000;0.76411
202.12000;42.21083;      -0.78838;91.37227;80.00000;20.00000;0.76406
202.22900;42.21750;      -0.78947;91.37132;80.00000;20.00000;0.76402
202.33400;42.22417;      -0.79028;91.37038;80.00000;20.00000;0.76397
202.44400;42.23083;      -0.79033;91.36848;80.00000;20.00000;0.76392
202.55299;42.23750;      -0.79170;91.36659;80.00000;20.00000;0.76387
202.65800;42.24417;      -0.79203;91.36564;80.00000;20.00000;0.76382
202.77400;42.25083;      -0.79284;91.36469;80.00000;20.00000;0.76377
202.88300;42.25750;      -0.79327;91.36280;80.00000;20.00000;0.76372
202.98100;42.26417;      -0.79341;91.36090;80.00000;20.00000;0.76368
203.09300;42.27083;      -0.79337;91.36090;80.00000;20.00000;0.76363
203.18900;42.27750;      -0.79446;91.35901;80.00000;20.00000;0.76359
203.30299;42.28417;      -0.79555;91.35711;80.00000;20.00000;0.76354
203.41100;42.29083;      -0.79598;91.35617;80.00000;20.00000;0.76349
203.51900;42.29750;      -0.79574;91.35427;80.00000;20.00000;0.76344
203.63000;42.30417;      -0.79627;91.35427;80.00000;20.00000;0.76339
203.73300;42.31083;      -0.79717;91.35238;80.00000;20.00000;0.76335
203.84399;42.31750;      -0.79760;91.35143;80.00000;20.00000;0.76330
203.94099;42.32417;      -0.79746;91.35048;80.00000;20.00000;0.76325
204.06300;42.33083;      -0.79799;91.35048;80.00000;20.00000;0.76320
204.16701;42.33750;      -0.79851;91.35048;80.00000;20.00000;0.76315
204.27100;42.34417;      -0.79922;91.35048;80.00000;20.00000;0.76311
204.38300;42.35083;      -0.79956;91.35048;80.00000;20.00000;0.76306
204.49500;42.35750;      -0.80046;91.35048;80.00000;20.00000;0.76301
204.59100;42.36417;      -0.80088;91.35143;80.00000;20.00000;0.76296
204.70799;42.37083;      -0.80141;91.34953;80.00000;20.00000;0.76291
204.81200;42.37750;      -0.80222;91.34953;80.00000;20.00000;0.76287
204.91901;42.38417;      -0.80265;91.34953;80.00000;20.00000;0.76282
205.01601;42.39083;      -0.80336;91.34953;80.00000;20.00000;0.76277
205.12601;42.39750;      -0.80398;91.34764;80.00000;20.00000;0.76273
205.23700;42.40417;      -0.80469;91.34764;80.00000;20.00000;0.76268
205.33701;42.41083;      -0.80512;91.34669;80.00000;20.00000;0.76263
205.44400;42.41750;      -0.80498;91.34669;80.00000;20.00000;0.76258
205.56100;42.42417;      -0.80589;91.34480;80.00000;20.00000;0.76253
205.66100;42.43083;      -0.80679;91.34480;80.00000;20.00000;0.76249
205.77400;42.43750;      -0.80760;91.34385;80.00000;20.00000;0.76244
205.88300;42.44417;      -0.80803;91.34385;80.00000;20.00000;0.76239
205.99400;42.45083;      -0.80913;91.34101;80.00000;20.00000;0.76234
206.10001;42.45750;      -0.81003;91.34006;80.00000;20.00000;0.76229
206.20900;42.46417;      -0.80999;91.33911;80.00000;20.00000;0.76224
206.30800;42.47083;      -0.81003;91.33722;80.00000;20.00000;0.76220
206.41800;42.47750;      -0.81009;91.33627;80.00000;20.00000;0.76215
206.51801;42.48417;      -0.81137;91.33438;80.00000;20.00000;0.76210
206.62300;42.49083;      -0.81218;91.33343;80.00000;20.00000;0.76206
206.73599;42.49750;      -0.81280;91.33153;80.00000;20.00000;0.76201
206.84200;42.50417;      -0.81294;91.32964;80.00000;20.00000;0.76196
206.95399;42.51083;      -0.81252;91.32869;80.00000;20.00000;0.76191
207.05299;42.51750;      -0.81323;91.32680;80.00000;20.00000;0.76187
207.16200;42.52417;      -0.81385;91.32680;80.00000;20.00000;0.76182
207.27499;42.53083;      -0.81419;91.32585;80.00000;20.00000;0.76177
207.37100;42.53750;      -0.81452;91.32490;80.00000;20.00000;0.76172
207.47800;42.54417;      -0.81495;91.32490;80.00000;20.00000;0.76168
207.58099;42.55083;      -0.81567;91.32301;80.00000;20.00000;0.76163
207.70100;42.55750;      -0.81630;91.32301;80.00000;20.00000;0.76158
207.80701;42.56417;      -0.81711;91.32111;80.00000;20.00000;0.76153
207.92300;42.57083;      -0.81773;91.32111;80.00000;20.00000;0.76148
208.02499;42.57750;      -0.81854;91.32016;80.00000;20.00000;0.76143
208.13000;42.58417;      -0.81925;91.31827;80.00000;20.00000;0.76138
208.24200;42.59083;      -0.81969;91.31827;80.00000;20.00000;0.76133
208.34801;42.59750;      -0.82040;91.31638;80.00000;20.00000;0.76129
208.45200;42.60417;      -0.82093;91.31638;80.00000;20.00000;0.76124
208.56300;42.61083;      -0.82117;91.31448;80.00000;20.00000;0.76119
208.67500;42.61750;      -0.82151;91.31259;80.00000;20.00000;0.76114
208.78700;42.62417;      -0.82166;91.31353;80.00000;20.00000;0.76109
208.88300;42.63083;      -0.82171;91.31259;80.00000;20.00000;0.76105
208.98599;42.63750;      -0.82270;91.31259;80.00000;20.00000;0.76100
209.09900;42.64417;      -0.82409;91.31164;80.00000;20.00000;0.76095
209.20100;42.65083;      -0.82461;91.31164;80.00000;20.00000;0.76091
209.30701;42.65750;      -0.82448;91.31069;80.00000;20.00000;0.76086
209.42000;42.66417;      -0.82482;91.30974;80.00000;20.00000;0.76081
209.52901;42.67083;      -0.82525;91.30785;80.00000;20.00000;0.76076
209.62300;42.67750;      -0.82624;91.30785;80.00000;20.00000;0.76072
209.73300;42.68417;      -0.82639;91.30690;80.00000;20.00000;0.76067
209.83600;42.69083;      -0.82682;91.30595;80.00000;20.00000;0.76062
209.95399;42.69750;      -0.82764;91.30501;80.00000;20.00000;0.76057
210.06700;42.70417;      -0.82817;91.30406;80.00000;20.00000;0.76052
210.16200;42.71083;      -0.82841;91.30216;80.00000;20.00000;0.76048
210.27299;42.71750;      -0.82913;91.29932;80.00000;20.00000;0.76043
210.37000;42.72417;      -0.82984;91.29838;80.00000;20.00000;0.76038
210.48500;42.73083;      -0.83028;91.29648;80.00000;20.00000;0.76033
210.59399;42.73750;      -0.83071;91.29553;80.00000;20.00000;0.76028
210.69400;42.74417;      -0.83152;91.29459;80.00000;20.00000;0.76024
210.81500;42.75083;      -0.83243;91.29269;80.00000;20.00000;0.76018
210.91400;42.75750;      -0.83248;91.29174;80.00000;20.00000;0.76014
211.02901;42.76417;      -0.83263;91.28985;80.00000;20.00000;0.76009
211.13100;42.77083;      -0.83316;91.28795;80.00000;20.00000;0.76004
211.23500;42.77750;      -0.83350;91.28701;80.00000;20.00000;0.75999
211.33600;42.78417;      -0.83402;91.28511;80.00000;20.00000;0.75995
211.44200;42.79083;      -0.83436;91.28416;80.00000;20.00000;0.75990
211.54401;42.79750;      -0.83517;91.28227;80.00000;20.00000;0.75986
211.66299;42.80417;      -0.83589;91.28038;80.00000;20.00000;0.75980
211.76801;42.81083;      -0.83595;91.28038;80.00000;20.00000;0.75976
211.87199;42.81750;      -0.83647;91.27564;80.00000;20.00000;0.75971
211.97099;42.82417;      -0.83719;91.27374;80.00000;20.00000;0.75966
212.08701;42.83083;      -0.83782;91.27090;80.00000;20.00000;0.75961
212.19901;42.83750;      -0.83835;91.26901;80.00000;20.00000;0.75956
212.28500;42.84417;      -0.83839;91.26711;80.00000;20.00000;0.75952
212.39900;42.85083;      -0.83902;91.26522;80.00000;20.00000;0.75947
212.50800;42.85750;      -0.83974;91.26332;80.00000;20.00000;0.75942
212.62399;42.86417;      -0.84037;91.26238;80.00000;20.00000;0.75937
212.72701;42.87083;      -0.84118;91.25953;80.00000;20.00000;0.75933
212.83200;42.87750;      -0.84152;91.25859;80.00000;20.00000;0.75928
212.95200;42.88417;      -0.84177;91.25669;80.00000;20.00000;0.75922
213.05299;42.89083;      -0.84258;91.25385;80.00000;20.00000;0.75918
213.14799;42.89750;      -0.84291;91.25290;80.00000;20.00000;0.75914
213.25800;42.90417;      -0.84306;91.25101;80.00000;20.00000;0.75909
213.35800;42.91083;      -0.84302;91.25006;80.00000;20.00000;0.75904
213.47200;42.91750;      -0.84336;91.24816;80.00000;20.00000;0.75899
213.57800;42.92417;      -0.84389;91.24627;80.00000;20.00000;0.75894
213.67101;42.93083;      -0.84470;91.24532;80.00000;20.00000;0.75890
213.79700;42.93750;      -0.84543;91.24248;80.00000;20.00000;0.75885
213.90900;42.94417;      -0.84624;91.24059;80.00000;20.00000;0.75879
214.01199;42.95083;      -0.84677;91.23869;80.00000;20.00000;0.75875
214.10800;42.95750;      -0.84711;91.23680;80.00000;20.00000;0.75871
214.21899;42.96417;      -0.84745;91.23490;80.00000;20.00000;0.75866
214.32201;42.97083;      -0.84836;91.23301;80.00000;20.00000;0.75861
214.43600;42.97750;      -0.84937;91.23206;80.00000;20.00000;0.75856
214.53700;42.98417;      -0.84999;91.22922;80.00000;20.00000;0.75851
214.63901;42.99083;      -0.84985;91.22732;80.00000;20.00000;0.75847
214.74500;42.99750;      -0.84971;91.22353;80.00000;20.00000;0.75842
214.83900;43.00417;      -0.84986;91.21880;80.00000;20.00000;0.75838
214.96100;43.01083;      -0.85049;91.21501;80.00000;20.00000;0.75832
215.05099;43.01750;      -0.85072;91.21216;80.00000;20.00000;0.75828
215.15601;43.02417;      -0.85116;91.20837;80.00000;20.00000;0.75823
215.26801;43.03083;      -0.85188;91.20553;80.00000;20.00000;0.75818
215.37900;43.03750;      -0.85261;91.20364;80.00000;20.00000;0.75813
215.48801;43.04417;      -0.85333;91.20364;80.00000;20.00000;0.75809
215.59500;43.05083;      -0.85405;91.20174;80.00000;20.00000;0.75804
215.69800;43.05750;      -0.85477;91.19985;80.00000;20.00000;0.75799
215.80200;43.06417;      -0.85530;91.19795;80.00000;20.00000;0.75794
215.90300;43.07083;      -0.85573;91.19511;80.00000;20.00000;0.75790
216.01199;43.07750;      -0.85588;91.19322;80.00000;20.00000;0.75785
216.11900;43.08417;      -0.85632;91.19132;80.00000;20.00000;0.75780
216.23500;43.09083;      -0.85733;91.18848;80.00000;20.00000;0.75775
216.34000;43.09750;      -0.85777;91.18564;80.00000;20.00000;0.75770
216.44600;43.10417;      -0.85801;91.18280;80.00000;20.00000;0.75765
216.54100;43.11083;      -0.85873;91.17995;80.00000;20.00000;0.75761
216.65199;43.11750;      -0.85983;91.17806;80.00000;20.00000;0.75756
216.77800;43.12417;      -0.86057;91.17522;80.00000;20.00000;0.75750
216.86800;43.13083;      -0.86099;91.17237;80.00000;20.00000;0.75746
216.97099;43.13750;      -0.86124;91.17048;80.00000;20.00000;0.75742
217.08099;43.14417;      -0.86168;91.16764;80.00000;20.00000;0.75737
217.18201;43.15083;      -0.86220;91.16480;80.00000;20.00000;0.75732
217.28000;43.15750;      -0.86273;91.16195;80.00000;20.00000;0.75728
217.38100;43.16417;      -0.86345;91.16006;80.00000;20.00000;0.75723
217.50600;43.17083;      -0.86428;91.15343;80.00000;20.00000;0.75718
217.60500;43.17750;      -0.86443;91.14964;80.00000;20.00000;0.75713
217.70700;43.18417;      -0.86381;91.14585;80.00000;20.00000;0.75709
217.81799;43.19083;      -0.86473;91.14301;80.00000;20.00000;0.75704
217.91701;43.19750;      -0.86526;91.14016;80.00000;20.00000;0.75699
218.03000;43.20417;      -0.86598;91.13732;80.00000;20.00000;0.75694
218.14101;43.21083;      -0.86709;91.13448;80.00000;20.00000;0.75689
218.25101;43.21750;      -0.86791;91.13164;80.00000;20.00000;0.75684
218.35600;43.22417;      -0.86787;91.12880;80.00000;20.00000;0.75679
218.45700;43.23083;      -0.86849;91.12595;80.00000;20.00000;0.75675
218.56400;43.23750;      -0.86874;91.12216;80.00000;20.00000;0.75670
218.67200;43.24417;      -0.86822;91.11932;80.00000;20.00000;0.75665
218.76100;43.25083;      -0.86884;91.11743;80.00000;20.00000;0.75661
218.87100;43.25750;      -0.86966;91.11458;80.00000;20.00000;0.75656
218.98000;43.26417;      -0.87058;91.11174;80.00000;20.00000;0.75651
219.08701;43.27083;      -0.87130;91.10890;80.00000;20.00000;0.75646
219.19701;43.27750;      -0.87174;91.10701;80.00000;20.00000;0.75642
219.29300;43.28417;      -0.87256;91.10511;80.00000;20.00000;0.75637
219.40800;43.29083;      -0.87348;91.10227;80.00000;20.00000;0.75632
219.50000;43.29750;      -0.87343;91.09943;80.00000;20.00000;0.75628
219.61800;43.30417;      -0.87445;91.09280;80.00000;20.00000;0.75623
219.71600;43.31083;      -0.87526;91.08711;80.00000;20.00000;0.75618
219.83099;43.31750;      -0.87599;91.08143;80.00000;20.00000;0.75613
219.92999;43.32417;      -0.87585;91.07574;80.00000;20.00000;0.75608
220.04100;43.33083;      -0.87601;91.07385;80.00000;20.00000;0.75603
220.14999;43.33750;      -0.87635;91.07195;80.00000;20.00000;0.75599
220.25500;43.34417;      -0.87765;91.06911;80.00000;20.00000;0.75594
220.35201;43.35083;      -0.87866;91.06532;80.00000;20.00000;0.75589
220.47099;43.35750;      -0.87920;91.05869;80.00000;20.00000;0.75584
220.56599;43.36417;      -0.87944;91.05585;80.00000;20.00000;0.75580
220.67000;43.37083;      -0.87997;91.05206;80.00000;20.00000;0.75575
220.77800;43.37750;      -0.88070;91.04922;80.00000;20.00000;0.75570
220.89200;43.38417;      -0.88133;91.04732;80.00000;20.00000;0.75565
220.99300;43.39083;      -0.88215;91.04543;80.00000;20.00000;0.75560
221.09801;43.39750;      -0.88259;91.04069;80.00000;20.00000;0.75556
221.20900;43.40417;      -0.88293;91.03595;80.00000;20.00000;0.75551
221.30800;43.41083;      -0.88404;91.03216;80.00000;20.00000;0.75546
221.41299;43.41750;      -0.88448;91.03122;80.00000;20.00000;0.75541
221.52299;43.42417;      -0.88463;91.02743;80.00000;20.00000;0.75537
221.62100;43.43083;      -0.88468;91.02458;80.00000;20.00000;0.75532
221.71700;43.43750;      -0.88531;91.01701;80.00000;20.00000;0.75528
221.83600;43.44417;      -0.88594;91.01037;80.00000;20.00000;0.75522
221.94299;43.45083;      -0.88629;91.00469;80.00000;20.00000;0.75518
222.04900;43.45750;      -0.88701;90.99901;80.00000;20.00000;0.75513
222.15300;43.46417;      -0.88774;90.99806;80.00000;20.00000;0.75508
222.25999;43.47083;      -0.88837;90.99806;80.00000;20.00000;0.75503
222.36200;43.47750;      -0.88909;90.99711;80.00000;20.00000;0.75499
222.47000;43.48417;      -0.88973;90.99427;80.00000;20.00000;0.75494
222.57100;43.49083;      -0.89045;90.99048;80.00000;20.00000;0.75489
222.67900;43.49750;      -0.89108;90.98669;80.00000;20.00000;0.75484
222.77901;43.50417;      -0.89161;90.98479;80.00000;20.00000;0.75480
222.87700;43.51083;      -0.89215;90.98101;80.00000;20.00000;0.75475
222.99001;43.51750;      -0.89269;90.98101;80.00000;20.00000;0.75470
223.09500;43.52417;      -0.89341;90.97816;80.00000;20.00000;0.75465
223.20000;43.53083;      -0.89385;90.97627;80.00000;20.00000;0.75461
223.30400;43.53750;      -0.89439;90.96869;80.00000;20.00000;0.75456
223.41400;43.54417;      -0.89502;90.96395;80.00000;20.00000;0.75451
223.51401;43.55083;      -0.89555;90.95827;80.00000;20.00000;0.75447
223.61600;43.55750;      -0.89551;90.95448;80.00000;20.00000;0.75442
223.72800;43.56417;      -0.89605;90.94879;80.00000;20.00000;0.75437
223.83299;43.57083;      -0.89668;90.94406;80.00000;20.00000;0.75432
223.93700;43.57750;      -0.89731;90.94027;80.00000;20.00000;0.75427
224.05200;43.58417;      -0.89785;90.93837;80.00000;20.00000;0.75422
224.15700;43.59083;      -0.89829;90.93458;80.00000;20.00000;0.75417
224.25700;43.59750;      -0.89902;90.92511;80.00000;20.00000;0.75413
224.36099;43.60417;      -0.89946;90.91753;80.00000;20.00000;0.75408
224.47000;43.61083;      -0.90028;90.91090;80.00000;20.00000;0.75403
224.57300;43.61750;      -0.90120;90.90900;80.00000;20.00000;0.75399
224.68500;43.62417;      -0.90193;90.90711;80.00000;20.00000;0.75394
224.78500;43.63083;      -0.90256;90.90332;80.00000;20.00000;0.75389
224.88000;43.63750;      -0.90300;90.89953;80.00000;20.00000;0.75385
224.99200;43.64417;      -0.90344;90.89574;80.00000;20.00000;0.75380
225.10001;43.65083;      -0.90398;90.89290;80.00000;20.00000;0.75375
225.20399;43.65750;      -0.90385;90.89100;80.00000;20.00000;0.75370
225.30600;43.66417;      -0.90438;90.88437;80.00000;20.00000;0.75365
225.41499;43.67083;      -0.90530;90.87679;80.00000;20.00000;0.75360
225.51700;43.67750;      -0.90613;90.87300;80.00000;20.00000;0.75356
225.61800;43.68417;      -0.90695;90.87111;80.00000;20.00000;0.75351
225.72000;43.69083;      -0.90796;90.86827;80.00000;20.00000;0.75347
225.83701;43.69750;      -0.90860;90.86448;80.00000;20.00000;0.75341
225.94200;43.70417;      -0.90847;90.86164;80.00000;20.00000;0.75337
226.05099;43.71083;      -0.90824;90.85785;80.00000;20.00000;0.75332
226.14400;43.71750;      -0.90858;90.85406;80.00000;20.00000;0.75327
226.26100;43.72417;      -0.90951;90.85122;80.00000;20.00000;0.75322
226.35400;43.73083;      -0.91052;90.83985;80.00000;20.00000;0.75318
226.46400;43.73750;      -0.91058;90.82943;80.00000;20.00000;0.75313
226.56599;43.74417;      -0.91111;90.82469;80.00000;20.00000;0.75308
226.67700;43.75083;      -0.91194;90.82374;80.00000;20.00000;0.75303
226.78300;43.75750;      -0.91238;90.82374;80.00000;20.00000;0.75298
226.89301;43.76417;      -0.91254;90.82185;80.00000;20.00000;0.75293
226.99800;43.77083;      -0.91346;90.81711;80.00000;20.00000;0.75289
227.09900;43.77750;      -0.91477;90.81332;80.00000;20.00000;0.75284
227.20799;43.78417;      -0.91502;90.80953;80.00000;20.00000;0.75279
227.32401;43.79083;      -0.91499;90.80574;80.00000;20.00000;0.75274
227.40401;43.79750;      -0.91589;90.80100;80.00000;20.00000;0.75270
227.52800;43.80417;      -0.91673;90.79248;80.00000;20.00000;0.75265
227.61900;43.81083;      -0.91755;90.78774;80.00000;20.00000;0.75261
227.72800;43.81750;      -0.91790;90.78300;80.00000;20.00000;0.75256
227.83701;43.82417;      -0.91805;90.77921;80.00000;20.00000;0.75251
227.93500;43.83083;      -0.91859;90.77448;80.00000;20.00000;0.75246
228.04601;43.83750;      -0.91942;90.76974;80.00000;20.00000;0.75241
228.15100;43.84417;      -0.91996;90.75932;80.00000;20.00000;0.75236
228.25500;43.85083;      -0.92059;90.74985;80.00000;20.00000;0.75232
228.35500;43.85750;      -0.92084;90.74416;80.00000;20.00000;0.75227
228.46500;43.86417;      -0.92119;90.74321;80.00000;20.00000;0.75222
228.57201;43.87083;      -0.92106;90.74227;80.00000;20.00000;0.75217
228.67900;43.87750;      -0.92256;90.73848;80.00000;20.00000;0.75212
228.77400;43.88417;      -0.92309;90.73279;80.00000;20.00000;0.75208
228.88400;43.89083;      -0.92325;90.72806;80.00000;20.00000;0.75203
228.98500;43.89750;      -0.92407;90.72142;80.00000;20.00000;0.75199
229.08900;43.90417;      -0.92480;90.71006;80.00000;20.00000;0.75194
229.19400;43.91083;      -0.92563;90.70153;80.00000;20.00000;0.75189
229.29800;43.91750;      -0.92636;90.69869;80.00000;20.00000;0.75184
229.41299;43.92417;      -0.92729;90.69869;80.00000;20.00000;0.75179
229.50999;43.93083;      -0.92773;90.69585;80.00000;20.00000;0.75175
229.61800;43.93750;      -0.92827;90.68921;80.00000;20.00000;0.75170
229.71500;43.94417;      -0.92794;90.68164;80.00000;20.00000;0.75165
229.82100;43.95083;      -0.92781;90.67500;80.00000;20.00000;0.75161
229.93100;43.95750;      -0.92826;90.66932;80.00000;20.00000;0.75156
230.03700;43.96417;      -0.92860;90.66079;80.00000;20.00000;0.75151
230.13901;43.97083;      -0.92982;90.65037;80.00000;20.00000;0.75146
230.25101;43.97750;      -0.93036;90.64563;80.00000;20.00000;0.75141
230.35800;43.98417;      -0.93129;90.64469;80.00000;20.00000;0.75136
230.46400;43.99083;      -0.93183;90.64279;80.00000;20.00000;0.75131
230.56400;43.99750;      -0.93246;90.63995;80.00000;20.00000;0.75127
230.66499;44.00417;      -0.93290;90.63521;80.00000;20.00000;0.75122
230.76500;44.01083;      -0.93363;90.62953;80.00000;20.00000;0.75118
230.87601;44.01750;      -0.93446;90.62385;80.00000;20.00000;0.75113
230.97900;44.02417;      -0.93510;90.61437;80.00000;20.00000;0.75108
231.08400;44.03083;      -0.93516;90.60774;80.00000;20.00000;0.75103
231.19200;44.03750;      -0.93551;90.60016;80.00000;20.00000;0.75098
231.28900;44.04417;      -0.93566;90.59069;80.00000;20.00000;0.75094
231.39999;44.05083;      -0.93582;90.58216;80.00000;20.00000;0.75089
231.49400;44.05750;      -0.93684;90.58027;80.00000;20.00000;0.75084
231.60600;44.06417;      -0.93738;90.57553;80.00000;20.00000;0.75079
231.72200;44.07083;      -0.93706;90.56890;80.00000;20.00000;0.75074
231.81400;44.07750;      -0.93865;90.56321;80.00000;20.00000;0.75070
231.92799;44.08417;      -0.93997;90.55469;80.00000;20.00000;0.75065
232.03101;44.09083;      -0.94041;90.54521;80.00000;20.00000;0.75060
232.13300;44.09750;      -0.94076;90.53669;80.00000;20.00000;0.75055
232.23500;44.10417;      -0.94130;90.53479;80.00000;20.00000;0.75051
232.33800;44.11083;      -0.94155;90.52911;80.00000;20.00000;0.75046
232.44400;44.11750;      -0.94181;90.51869;80.00000;20.00000;0.75041
232.55099;44.12417;      -0.94235;90.51206;80.00000;20.00000;0.75036
232.65300;44.13083;      -0.94299;90.50542;80.00000;20.00000;0.75032
232.76100;44.13750;      -0.94353;90.49121;80.00000;20.00000;0.75027
232.86800;44.14417;      -0.94388;90.48269;80.00000;20.00000;0.75022
232.96400;44.15083;      -0.94442;90.47700;80.00000;20.00000;0.75018
233.08099;44.15750;      -0.94496;90.47132;80.00000;20.00000;0.75012
233.18201;44.16417;      -0.94502;90.46090;80.00000;20.00000;0.75008
233.28700;44.17083;      -0.94547;90.44763;80.00000;20.00000;0.75003
233.38400;44.17750;      -0.94591;90.44100;80.00000;20.00000;0.74998
233.48900;44.18417;      -0.94626;90.43721;80.00000;20.00000;0.74994
233.59000;44.19083;      -0.94690;90.42774;80.00000;20.00000;0.74989
233.70300;44.19750;      -0.94686;90.42016;80.00000;20.00000;0.74984
233.80099;44.20417;      -0.94731;90.40595;80.00000;20.00000;0.74979
233.91901;44.21083;      -0.94863;90.39553;80.00000;20.00000;0.74974
234.01801;44.21750;      -0.94936;90.38890;80.00000;20.00000;0.74970
234.12000;44.22417;      -0.95019;90.37942;80.00000;20.00000;0.74965
234.21899;44.23083;      -0.95111;90.37279;80.00000;20.00000;0.74960
234.32100;44.23750;      -0.95156;90.35858;80.00000;20.00000;0.74956
234.43201;44.24417;      -0.95172;90.34816;80.00000;20.00000;0.74951
