#EXPORTTYPE:DATA ALL
#FILE:0wt10hr.ngb-ds3
#FORMAT:NETZSCH5
#FTYPE:ANSI
#IDENTITY:0wt10hr
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#INSTRUMENT:NETZSCH STA 449F3
#PROJECT:copyrolysis
#DATE/TIME:18.03.2021 13:55
#CORR. FILE:correction 10kmin.ngb-bs3
#TEMPCAL:2021 CAL T 10KMIN .ngb-ts3
#SENSITIVITY:2021 CAL s 10KMIN REVISAR.ngb-ts3.ngb-es3
#LABORATORY:UNA - FCQ - AI
#OPERATOR:AD
#REMARK:
#SAMPLE:0wt10hr
#SAMPLE MASS /mg:10.4280
#MATERIAL:EMPTY
#REFERENCE:Empty
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:DSC/TG pan Al2O3
#SAMPLE CRUCIBLE MASS /mg:139.0665
#REFERENCE CRUCIBLE MASS /mg:140.87
#DSC RANGE /µV:5000
#TG RANGE /mg:35000
#TAU-R:---
#CORR. CODE:020
#EXO:-1
#RANGE:25°C/10,0(K/min)/800°C
#SEGMENT:S2/2
#SEG. 2:25°C/10,0(K/min)/800°C

##Temp./°C;Time/min;DSC/(mW/mg);Mass/%;Gas Flow(purge2)/(ml/min);Gas Flow(protective)/(ml/min);Sensit./(uV/mW)
344.32401; 62.10750;      -0.93055;48.89432;80.00000;20.00000;0.69982
344.42401; 62.11750;      -0.93156;48.82528;80.00000;20.00000;0.69977
344.51501; 62.12750;      -0.93099;48.75815;80.00000;20.00000;0.69973
344.62100; 62.13750;      -0.93169;48.69102;80.00000;20.00000;0.69968
344.72400; 62.14750;      -0.93364;48.61718;80.00000;20.00000;0.69963
344.82001; 62.15750;      -0.93506;48.54814;80.00000;20.00000;0.69958
344.93201; 62.16750;      -0.93534;48.47622;80.00000;20.00000;0.69952
345.01300; 62.17750;      -0.93623;48.41389;80.00000;20.00000;0.69948
345.12000; 62.18750;      -0.93777;48.34005;80.00000;20.00000;0.69943
345.21201; 62.19750;      -0.93877;48.27388;80.00000;20.00000;0.69938
345.31400; 62.20750;      -0.94020;48.20579;80.00000;20.00000;0.69933
345.41199; 62.21750;      -0.94100;48.13675;80.00000;20.00000;0.69929
345.51300; 62.22750;      -0.94201;48.05715;80.00000;20.00000;0.69924
345.60501; 62.23750;      -0.94259;47.97948;80.00000;20.00000;0.69919
345.71799; 62.24750;      -0.94350;47.92098;80.00000;20.00000;0.69913
345.80801; 62.25750;      -0.94419;47.84618;80.00000;20.00000;0.69909
345.91400; 62.26750;      -0.94562;47.77522;80.00000;20.00000;0.69904
346.01001; 62.27750;      -0.94569;47.71097;80.00000;20.00000;0.69899
346.11600; 62.28750;      -0.94712;47.64672;80.00000;20.00000;0.69894
346.22198; 62.29750;      -0.94845;47.58535;80.00000;20.00000;0.69888
346.31699; 62.30750;      -0.94935;47.52781;80.00000;20.00000;0.69884
346.40500; 62.31750;      -0.95066;47.46164;80.00000;20.00000;0.69879
346.51001; 62.32750;      -0.95189;47.40410;80.00000;20.00000;0.69874
346.61401; 62.33750;      -0.95290;47.34081;80.00000;20.00000;0.69869
346.71399; 62.34750;      -0.95307;47.27944;80.00000;20.00000;0.69864
346.81500; 62.35750;      -0.95408;47.21327;80.00000;20.00000;0.69859
346.90701; 62.36750;      -0.95561;47.14710;80.00000;20.00000;0.69854
347.00800; 62.37750;      -0.95631;47.08285;80.00000;20.00000;0.69849
347.10599; 62.38750;      -0.95742;47.02244;80.00000;20.00000;0.69845
347.20700; 62.39750;      -0.95801;46.96490;80.00000;20.00000;0.69840
347.30399; 62.40750;      -0.95955;46.90736;80.00000;20.00000;0.69835
347.40201; 62.41750;      -0.95972;46.84983;80.00000;20.00000;0.69830
347.50201; 62.42750;      -0.96167;46.79325;80.00000;20.00000;0.69825
347.60901; 62.43750;      -0.96248;46.73092;80.00000;20.00000;0.69820
347.69101; 62.44750;      -0.96243;46.67626;80.00000;20.00000;0.69816
347.80899; 62.45750;      -0.96471;46.62064;80.00000;20.00000;0.69810
347.89801; 62.46750;      -0.96603;46.56406;80.00000;20.00000;0.69805
348.01401; 62.47750;      -0.96684;46.50077;80.00000;20.00000;0.69800
348.09500; 62.48750;      -0.96763;46.44515;80.00000;20.00000;0.69796
348.20200; 62.49750;      -0.96886;46.39145;80.00000;20.00000;0.69790
348.30399; 62.50750;      -0.97029;46.33679;80.00000;20.00000;0.69785
348.40201; 62.51750;      -0.97193;46.27541;80.00000;20.00000;0.69780
348.49799; 62.52750;      -0.97305;46.21979;80.00000;20.00000;0.69776
348.59399; 62.53750;      -0.97395;46.16513;80.00000;20.00000;0.69771
348.69601; 62.54750;      -0.97476;46.10472;80.00000;20.00000;0.69766
348.79999; 62.55750;      -0.97556;46.04814;80.00000;20.00000;0.69761
348.89301; 62.56750;      -0.97647;45.99156;80.00000;20.00000;0.69756
348.99701; 62.57750;      -0.97727;45.94265;80.00000;20.00000;0.69751
349.09100; 62.58750;      -0.97797;45.88608;80.00000;20.00000;0.69746
349.20001; 62.59750;      -0.97920;45.83429;80.00000;20.00000;0.69741
349.29800; 62.60750;      -0.97937;45.78251;80.00000;20.00000;0.69736
349.39999; 62.61750;      -0.98039;45.73360;80.00000;20.00000;0.69731
349.50400; 62.62750;      -0.98109;45.67798;80.00000;20.00000;0.69726
349.59399; 62.63750;      -0.98168;45.63003;80.00000;20.00000;0.69721
349.69601; 62.64750;      -0.98406;45.57442;80.00000;20.00000;0.69716
349.79199; 62.65750;      -0.98486;45.52647;80.00000;20.00000;0.69711
349.89499; 62.66750;      -0.98619;45.47564;80.00000;20.00000;0.69706
349.99399; 62.67750;      -0.98720;45.42865;80.00000;20.00000;0.69701
350.08600; 62.68750;      -0.98811;45.38550;80.00000;20.00000;0.69697
350.18799; 62.69750;      -0.98955;45.34427;80.00000;20.00000;0.69692
350.28699; 62.70750;      -0.98993;45.29919;80.00000;20.00000;0.69687
350.38501; 62.71750;      -0.99063;45.25988;80.00000;20.00000;0.69682
350.48001; 62.72750;      -0.99196;45.21385;80.00000;20.00000;0.69677
350.57999; 62.73750;      -0.99339;45.16015;80.00000;20.00000;0.69672
350.69000; 62.74750;      -0.99389;45.12179;80.00000;20.00000;0.69667
350.77899; 62.75750;      -0.99511;45.06904;80.00000;20.00000;0.69662
350.88101; 62.76750;      -0.99697;45.01822;80.00000;20.00000;0.69657
350.97900; 62.77750;      -0.99809;44.97507;80.00000;20.00000;0.69652
351.07501; 62.78750;      -0.99836;44.92712;80.00000;20.00000;0.69648
351.17899; 62.79750;      -0.99949;44.87821;80.00000;20.00000;0.69642
351.26999; 62.80750;      -1.00060;44.83794;80.00000;20.00000;0.69638
351.37000; 62.81750;      -1.00099;44.79095;80.00000;20.00000;0.69633
351.47800; 62.82750;      -1.00180;44.75067;80.00000;20.00000;0.69628
351.56699; 62.83750;      -1.00344;44.70368;80.00000;20.00000;0.69623
351.66699; 62.84750;      -1.00499;44.65573;80.00000;20.00000;0.69618
351.77200; 62.85750;      -1.00632;44.61450;80.00000;20.00000;0.69613
351.87000; 62.86750;      -1.00723;44.57039;80.00000;20.00000;0.69608
351.96301; 62.87750;      -1.00814;44.52532;80.00000;20.00000;0.69604
352.07001; 62.88750;      -1.00959;44.48312;80.00000;20.00000;0.69598
352.16901; 62.89750;      -1.00976;44.43901;80.00000;20.00000;0.69593
352.26501; 62.90750;      -1.01099;44.39682;80.00000;20.00000;0.69589
352.36499; 62.91750;      -1.01201;44.35079;80.00000;20.00000;0.69584
352.46701; 62.92750;      -1.01303;44.30380;80.00000;20.00000;0.69578
352.56699; 62.93750;      -1.01415;44.26736;80.00000;20.00000;0.69574
352.65900; 62.94750;      -1.01600;44.22516;80.00000;20.00000;0.69569
352.76199; 62.95750;      -1.01640;44.17913;80.00000;20.00000;0.69564
352.86099; 62.96750;      -1.01752;44.14269;80.00000;20.00000;0.69559
352.95401; 62.97750;      -1.01822;44.10338;80.00000;20.00000;0.69554
353.05399; 62.98750;      -1.01966;44.06214;80.00000;20.00000;0.69549
353.16599; 62.99750;      -1.02058;44.01707;80.00000;20.00000;0.69544
353.25800; 63.00750;      -1.02181;43.97775;80.00000;20.00000;0.69539
353.35599; 63.01750;      -1.02261;43.93460;80.00000;20.00000;0.69534
353.45001; 63.02750;      -1.02384;43.89049;80.00000;20.00000;0.69530
353.56100; 63.03750;      -1.02508;43.84542;80.00000;20.00000;0.69524
353.65799; 63.04750;      -1.02578;43.80898;80.00000;20.00000;0.69519
353.75601; 63.05750;      -1.02648;43.77349;80.00000;20.00000;0.69514
353.85300; 63.06750;      -1.02803;43.73801;80.00000;20.00000;0.69510
353.96201; 63.07750;      -1.02885;43.70541;80.00000;20.00000;0.69504
354.05801; 63.08750;      -1.02923;43.67376;80.00000;20.00000;0.69499
354.15100; 63.09750;      -1.03025;43.63732;80.00000;20.00000;0.69495
354.25500; 63.10750;      -1.03169;43.60472;80.00000;20.00000;0.69490
354.36499; 63.11750;      -1.03262;43.56252;80.00000;20.00000;0.69484
354.45300; 63.12750;      -1.03353;43.53184;80.00000;20.00000;0.69480
354.55600; 63.13750;      -1.03423;43.50307;80.00000;20.00000;0.69475
354.64600; 63.14750;      -1.03514;43.46567;80.00000;20.00000;0.69470
354.75201; 63.15750;      -1.03543;43.43306;80.00000;20.00000;0.69465
354.85199; 63.16750;      -1.03624;43.39567;80.00000;20.00000;0.69460
354.95901; 63.17750;      -1.03780;43.36306;80.00000;20.00000;0.69455
355.06400; 63.18750;      -1.03882;43.33237;80.00000;20.00000;0.69449
355.14600; 63.19750;      -1.03931;43.29881;80.00000;20.00000;0.69445
355.24899; 63.20750;      -1.03970;43.27292;80.00000;20.00000;0.69440
355.35800; 63.21750;      -1.04178;43.23648;80.00000;20.00000;0.69435
355.44800; 63.22750;      -1.04322;43.21730;80.00000;20.00000;0.69430
355.54700; 63.23750;      -1.04329;43.20100;80.00000;20.00000;0.69425
355.64700; 63.24750;      -1.04390;43.17702;80.00000;20.00000;0.69420
355.75101; 63.25750;      -1.04471;43.15497;80.00000;20.00000;0.69415
355.85001; 63.26750;      -1.04531;43.12716;80.00000;20.00000;0.69410
355.94501; 63.27750;      -1.04644;43.10510;80.00000;20.00000;0.69406
356.05301; 63.28750;      -1.04747;43.08496;80.00000;20.00000;0.69400
356.13501; 63.29750;      -1.04806;43.05619;80.00000;20.00000;0.69396
356.23801; 63.30750;      -1.04877;43.03030;80.00000;20.00000;0.69391
356.33899; 63.31750;      -1.04947;43.01496;80.00000;20.00000;0.69386
356.43701; 63.32750;      -1.04976;42.98907;80.00000;20.00000;0.69381
356.53699; 63.33750;      -1.05131;42.96030;80.00000;20.00000;0.69376
356.63300; 63.34750;      -1.05138;42.94208;80.00000;20.00000;0.69371
356.73401; 63.35750;      -1.05273;42.91331;80.00000;20.00000;0.69366
356.83401; 63.36750;      -1.05343;42.89221;80.00000;20.00000;0.69361
356.93799; 63.37750;      -1.05446;42.86632;80.00000;20.00000;0.69356
357.03101; 63.38750;      -1.05538;42.84714;80.00000;20.00000;0.69351
357.13599; 63.39750;      -1.05598;42.81933;80.00000;20.00000;0.69346
357.23401; 63.40750;      -1.05743;42.79152;80.00000;20.00000;0.69341
357.33401; 63.41750;      -1.05740;42.77234;80.00000;20.00000;0.69336
357.43799; 63.42750;      -1.05727;42.74453;80.00000;20.00000;0.69331
357.53101; 63.43750;      -1.05787;42.71960;80.00000;20.00000;0.69327
357.64099; 63.44750;      -1.05943;42.68700;80.00000;20.00000;0.69321
357.72800; 63.45750;      -1.06055;42.65823;80.00000;20.00000;0.69317
357.83499; 63.46750;      -1.06169;42.63138;80.00000;20.00000;0.69311
357.92599; 63.47750;      -1.06197;42.59781;80.00000;20.00000;0.69307
358.03101; 63.48750;      -1.06310;42.57480;80.00000;20.00000;0.69302
358.12100; 63.49750;      -1.06359;42.55658;80.00000;20.00000;0.69297
358.22400; 63.50750;      -1.06378;42.52781;80.00000;20.00000;0.69292
358.32700; 63.51750;      -1.06470;42.51726;80.00000;20.00000;0.69287
358.42200; 63.52750;      -1.06551;42.49137;80.00000;20.00000;0.69282
358.52100; 63.53750;      -1.06601;42.47603;80.00000;20.00000;0.69277
358.62500; 63.54750;      -1.06609;42.45301;80.00000;20.00000;0.69272
358.72101; 63.55750;      -1.06722;42.43287;80.00000;20.00000;0.69267
358.82001; 63.56750;      -1.06846;42.40410;80.00000;20.00000;0.69262
358.92300; 63.57750;      -1.06981;42.38493;80.00000;20.00000;0.69257
359.02399; 63.58750;      -1.06967;42.36479;80.00000;20.00000;0.69252
359.10999; 63.59750;      -1.06974;42.34177;80.00000;20.00000;0.69248
359.21399; 63.60750;      -1.07045;42.31876;80.00000;20.00000;0.69243
359.31500; 63.61750;      -1.07074;42.30341;80.00000;20.00000;0.69238
359.41699; 63.62750;      -1.07177;42.28807;80.00000;20.00000;0.69233
359.51700; 63.63750;      -1.07343;42.26026;80.00000;20.00000;0.69228
359.61200; 63.64750;      -1.07404;42.24012;80.00000;20.00000;0.69223
359.71899; 63.65750;      -1.07454;42.21711;80.00000;20.00000;0.69217
359.81000; 63.66750;      -1.07451;42.19313;80.00000;20.00000;0.69213
359.91000; 63.67750;      -1.07427;42.16724;80.00000;20.00000;0.69208
360.00299; 63.68750;      -1.07518;42.15094;80.00000;20.00000;0.69203
360.10999; 63.69750;      -1.07611;42.12121;80.00000;20.00000;0.69198
360.20901; 63.70750;      -1.07661;42.09724;80.00000;20.00000;0.69193
360.30801; 63.71750;      -1.07732;42.07710;80.00000;20.00000;0.69188
360.40500; 63.72750;      -1.07740;42.04737;80.00000;20.00000;0.69183
360.51099; 63.73750;      -1.07896;42.02628;80.00000;20.00000;0.69178
360.60501; 63.74750;      -1.07967;42.00326;80.00000;20.00000;0.69173
360.70499; 63.75750;      -1.08028;41.98696;80.00000;20.00000;0.69168
360.80499; 63.76750;      -1.08014;41.96490;80.00000;20.00000;0.69163
360.90302; 63.77750;      -1.08117;41.95052;80.00000;20.00000;0.69158
361.00201; 63.78750;      -1.08241;41.92942;80.00000;20.00000;0.69153
361.10300; 63.79750;      -1.08270;41.91216;80.00000;20.00000;0.69148
361.20901; 63.80750;      -1.08363;41.89106;80.00000;20.00000;0.69143
361.29300; 63.81750;      -1.08380;41.87188;80.00000;20.00000;0.69139
361.39099; 63.82750;      -1.08399;41.84983;80.00000;20.00000;0.69134
361.49799; 63.83750;      -1.08471;41.83353;80.00000;20.00000;0.69129
361.59399; 63.84750;      -1.08563;41.80476;80.00000;20.00000;0.69124
361.69699; 63.85750;      -1.08656;41.78750;80.00000;20.00000;0.69119
361.77802; 63.86750;      -1.08672;41.76640;80.00000;20.00000;0.69115
361.89999; 63.87750;      -1.08735;41.74722;80.00000;20.00000;0.69109
361.99701; 63.88750;      -1.08796;41.72420;80.00000;20.00000;0.69104
362.08899; 63.89750;      -1.08877;41.72133;80.00000;20.00000;0.69099
362.19400; 63.90750;      -1.09012;41.70215;80.00000;20.00000;0.69094
362.29999; 63.91750;      -1.09010;41.68489;80.00000;20.00000;0.69089
362.39801; 63.92750;      -1.08975;41.67338;80.00000;20.00000;0.69084
362.49399; 63.93750;      -1.09089;41.65900;80.00000;20.00000;0.69079
362.59201; 63.94750;      -1.09202;41.64077;80.00000;20.00000;0.69074
362.69699; 63.95750;      -1.09158;41.63694;80.00000;20.00000;0.69069
362.79300; 63.96750;      -1.09271;41.62064;80.00000;20.00000;0.69064
362.88800; 63.97750;      -1.09311;41.59379;80.00000;20.00000;0.69059
362.99100; 63.98750;      -1.09361;41.58899;80.00000;20.00000;0.69054
363.08801; 63.99750;      -1.09464;41.56981;80.00000;20.00000;0.69049
363.18301; 64.00750;      -1.09525;41.55735;80.00000;20.00000;0.69045
363.28101; 64.01750;      -1.09532;41.54392;80.00000;20.00000;0.69040
363.38101; 64.02750;      -1.09593;41.53433;80.00000;20.00000;0.69035
363.47699; 64.03750;      -1.09633;41.51995;80.00000;20.00000;0.69030
363.58200; 64.04750;      -1.09705;41.50269;80.00000;20.00000;0.69025
363.67999; 64.05750;      -1.09744;41.49310;80.00000;20.00000;0.69020
363.78000; 64.06750;      -1.09805;41.48351;80.00000;20.00000;0.69015
363.88699; 64.07750;      -1.09771;41.46433;80.00000;20.00000;0.69009
363.97501; 64.08750;      -1.09842;41.45474;80.00000;20.00000;0.69005
364.08899; 64.09750;      -1.09904;41.44994;80.00000;20.00000;0.68999
364.17899; 64.10750;      -1.09996;41.43172;80.00000;20.00000;0.68995
364.28400; 64.11750;      -1.09983;41.40775;80.00000;20.00000;0.68990
364.38101; 64.12750;      -1.10012;41.39912;80.00000;20.00000;0.68985
364.47900; 64.13750;      -1.10062;41.38473;80.00000;20.00000;0.68980
364.57300; 64.14750;      -1.10112;41.36364;80.00000;20.00000;0.68975
364.67499; 64.15750;      -1.10173;41.34062;80.00000;20.00000;0.68970
364.78000; 64.16750;      -1.10235;41.33774;80.00000;20.00000;0.68965
364.88901; 64.17750;      -1.10297;41.31857;80.00000;20.00000;0.68959
364.97900; 64.18750;      -1.10399;41.30130;80.00000;20.00000;0.68955
365.07599; 64.19750;      -1.10449;41.29171;80.00000;20.00000;0.68950
365.17801; 64.20750;      -1.10362;41.27541;80.00000;20.00000;0.68945
365.27600; 64.21750;      -1.10370;41.26582;80.00000;20.00000;0.68940
365.36801; 64.22750;      -1.10420;41.25048;80.00000;20.00000;0.68935
365.46701; 64.23750;      -1.10555;41.23418;80.00000;20.00000;0.68931
365.57501; 64.24750;      -1.10627;41.22075;80.00000;20.00000;0.68925
365.67300; 64.25750;      -1.10603;41.20829;80.00000;20.00000;0.68920
365.76001; 64.26750;      -1.10610;41.19198;80.00000;20.00000;0.68916
365.86600; 64.27750;      -1.10693;41.18143;80.00000;20.00000;0.68911
365.95999; 64.28750;      -1.10743;41.16130;80.00000;20.00000;0.68906
366.05200; 64.29750;      -1.10836;41.14787;80.00000;20.00000;0.68901
366.17401; 64.30750;      -1.10824;41.14020;80.00000;20.00000;0.68895
366.26901; 64.31750;      -1.10864;41.12677;80.00000;20.00000;0.68890
366.36401; 64.32750;      -1.10829;41.10664;80.00000;20.00000;0.68886
366.46600; 64.33750;      -1.10837;41.09992;80.00000;20.00000;0.68881
366.56400; 64.34750;      -1.10909;41.09225;80.00000;20.00000;0.68876
366.65701; 64.35750;      -1.10948;41.06828;80.00000;20.00000;0.68871
366.75500; 64.36750;      -1.10967;41.06157;80.00000;20.00000;0.68866
366.85699; 64.37750;      -1.11081;41.05485;80.00000;20.00000;0.68861
366.95300; 64.38750;      -1.11142;41.04334;80.00000;20.00000;0.68856
367.05499; 64.39750;      -1.11193;41.02512;80.00000;20.00000;0.68851
367.14999; 64.40750;      -1.11264;41.00595;80.00000;20.00000;0.68846
367.25299; 64.41750;      -1.11240;40.99923;80.00000;20.00000;0.68841
367.34601; 64.42750;      -1.11291;40.98101;80.00000;20.00000;0.68837
367.44901; 64.43750;      -1.11288;40.96279;80.00000;20.00000;0.68831
367.55801; 64.44750;      -1.11297;40.95512;80.00000;20.00000;0.68826
367.65302; 64.45750;      -1.11422;40.94361;80.00000;20.00000;0.68821
367.75500; 64.46750;      -1.11483;40.92923;80.00000;20.00000;0.68816
367.84399; 64.47750;      -1.11501;40.91101;80.00000;20.00000;0.68812
367.94901; 64.48750;      -1.11563;40.90813;80.00000;20.00000;0.68806
368.04599; 64.49750;      -1.11624;40.89758;80.00000;20.00000;0.68802
368.14200; 64.50750;      -1.11631;40.88895;80.00000;20.00000;0.68797
368.24600; 64.51750;      -1.11693;40.87745;80.00000;20.00000;0.68792
368.34399; 64.52750;      -1.11797;40.86114;80.00000;20.00000;0.68787
368.45401; 64.53750;      -1.11753;40.85923;80.00000;20.00000;0.68781
368.54700; 64.54750;      -1.11866;40.84484;80.00000;20.00000;0.68776
368.64600; 64.55750;      -1.11906;40.82662;80.00000;20.00000;0.68772
368.74100; 64.56750;      -1.11882;40.82470;80.00000;20.00000;0.68767
368.84100; 64.57750;      -1.11954;40.81320;80.00000;20.00000;0.68762
368.94400; 64.58750;      -1.12058;40.79977;80.00000;20.00000;0.68757
369.04501; 64.59750;      -1.12184;40.78251;80.00000;20.00000;0.68752
369.13699; 64.60750;      -1.12127;40.78059;80.00000;20.00000;0.68747
369.22900; 64.61750;      -1.12146;40.77580;80.00000;20.00000;0.68742
369.33200; 64.62750;      -1.12165;40.76141;80.00000;20.00000;0.68737
369.42700; 64.63750;      -1.12257;40.75182;80.00000;20.00000;0.68732
369.53201; 64.64750;      -1.12277;40.74703;80.00000;20.00000;0.68727
369.63699; 64.65750;      -1.12253;40.72881;80.00000;20.00000;0.68722
369.73300; 64.66750;      -1.12261;40.71826;80.00000;20.00000;0.68717
369.83899; 64.67750;      -1.12344;40.70867;80.00000;20.00000;0.68712
369.93500; 64.68750;      -1.12427;40.69908;80.00000;20.00000;0.68707
370.02802; 64.69750;      -1.12434;40.68086;80.00000;20.00000;0.68702
370.12701; 64.70750;      -1.12464;40.66839;80.00000;20.00000;0.68697
370.23199; 64.71750;      -1.12568;40.66264;80.00000;20.00000;0.68692
370.33099; 64.72750;      -1.12566;40.65305;80.00000;20.00000;0.68687
370.42899; 64.73750;      -1.12553;40.64538;80.00000;20.00000;0.68682
370.51801; 64.74750;      -1.12613;40.63291;80.00000;20.00000;0.68678
370.62399; 64.75750;      -1.12707;40.60990;80.00000;20.00000;0.68672
370.72800; 64.76750;      -1.12758;40.60318;80.00000;20.00000;0.68667
370.82800; 64.77750;      -1.12809;40.59839;80.00000;20.00000;0.68662
370.92499; 64.78750;      -1.12785;40.58400;80.00000;20.00000;0.68657
371.02100; 64.79750;      -1.12878;40.57537;80.00000;20.00000;0.68653
371.12299; 64.80750;      -1.12961;40.56962;80.00000;20.00000;0.68647
371.21799; 64.81750;      -1.12948;40.55428;80.00000;20.00000;0.68643
371.32199; 64.82750;      -1.12967;40.53893;80.00000;20.00000;0.68638
371.41699; 64.83750;      -1.13039;40.53702;80.00000;20.00000;0.68633
371.51901; 64.84750;      -1.13047;40.52743;80.00000;20.00000;0.68628
371.61801; 64.85750;      -1.13151;40.51880;80.00000;20.00000;0.68623
371.71799; 64.86750;      -1.13202;40.50537;80.00000;20.00000;0.68618
371.81100; 64.87750;      -1.13295;40.48715;80.00000;20.00000;0.68613
371.92401; 64.88750;      -1.13315;40.48331;80.00000;20.00000;0.68607
372.01801; 64.89750;      -1.13344;40.47468;80.00000;20.00000;0.68603
372.11801; 64.90750;      -1.13342;40.46318;80.00000;20.00000;0.68598
372.22501; 64.91750;      -1.13383;40.45359;80.00000;20.00000;0.68592
372.31601; 64.92750;      -1.13476;40.44496;80.00000;20.00000;0.68588
372.41299; 64.93750;      -1.13548;40.43153;80.00000;20.00000;0.68583
372.51700; 64.94750;      -1.13588;40.42098;80.00000;20.00000;0.68578
372.61600; 64.95750;      -1.13639;40.41619;80.00000;20.00000;0.68573
372.71600; 64.96750;      -1.13680;40.40276;80.00000;20.00000;0.68568
372.81900; 64.97750;      -1.13699;40.39701;80.00000;20.00000;0.68562
372.91699; 64.98750;      -1.13728;40.38166;80.00000;20.00000;0.68558
373.01001; 64.99750;      -1.13779;40.36824;80.00000;20.00000;0.68553
373.10999; 65.00750;      -1.13819;40.35961;80.00000;20.00000;0.68548
373.20401; 65.01750;      -1.13902;40.35002;80.00000;20.00000;0.68543
373.30899; 65.02750;      -1.13942;40.33563;80.00000;20.00000;0.68538
373.41800; 65.03750;      -1.14037;40.32221;80.00000;20.00000;0.68532
373.50800; 65.04750;      -1.14087;40.31358;80.00000;20.00000;0.68528
373.60001; 65.05750;      -1.14073;40.30495;80.00000;20.00000;0.68523
373.70499; 65.06750;      -1.14093;40.28960;80.00000;20.00000;0.68518
373.80099; 65.07750;      -1.14112;40.27714;80.00000;20.00000;0.68513
373.90500; 65.08750;      -1.14206;40.26755;80.00000;20.00000;0.68508
373.99899; 65.09750;      -1.14299;40.25796;80.00000;20.00000;0.68503
374.10699; 65.10750;      -1.14329;40.24357;80.00000;20.00000;0.68498
374.20200; 65.11750;      -1.14337;40.22823;80.00000;20.00000;0.68493
374.29599; 65.12750;      -1.14367;40.22535;80.00000;20.00000;0.68488
374.39999; 65.13750;      -1.14429;40.21577;80.00000;20.00000;0.68483
374.50000; 65.14750;      -1.14469;40.20618;80.00000;20.00000;0.68478
374.58701; 65.15750;      -1.14477;40.19563;80.00000;20.00000;0.68474
374.69699; 65.16750;      -1.14486;40.18604;80.00000;20.00000;0.68468
374.79001; 65.17750;      -1.14526;40.17165;80.00000;20.00000;0.68464
374.88300; 65.18750;      -1.14630;40.16110;80.00000;20.00000;0.68459
374.99301; 65.19750;      -1.14692;40.15823;80.00000;20.00000;0.68453
375.09399; 65.20750;      -1.14711;40.14480;80.00000;20.00000;0.68448
375.19400; 65.21750;      -1.14784;40.13425;80.00000;20.00000;0.68443
375.28900; 65.22750;      -1.14813;40.12562;80.00000;20.00000;0.68439
375.38699; 65.23750;      -1.14811;40.11028;80.00000;20.00000;0.68434
375.49799; 65.24750;      -1.14852;40.10261;80.00000;20.00000;0.68428
375.59000; 65.25750;      -1.14881;40.09398;80.00000;20.00000;0.68423
375.68900; 65.26750;      -1.14954;40.08535;80.00000;20.00000;0.68418
375.78400; 65.27750;      -1.15058;40.07959;80.00000;20.00000;0.68414
375.89301; 65.28750;      -1.15132;40.06521;80.00000;20.00000;0.68408
375.98901; 65.29750;      -1.15150;40.04507;80.00000;20.00000;0.68403
376.08801; 65.30750;      -1.15223;40.03836;80.00000;20.00000;0.68398
376.17999; 65.31750;      -1.15284;40.03260;80.00000;20.00000;0.68394
376.28201; 65.32750;      -1.15304;40.01822;80.00000;20.00000;0.68389
376.38901; 65.33750;      -1.15430;40.00863;80.00000;20.00000;0.68383
376.47900; 65.34750;      -1.15449;40.00000;80.00000;20.00000;0.68379
376.58600; 65.35750;      -1.15501;39.99041;80.00000;20.00000;0.68373
376.68500; 65.36750;      -1.15530;39.97027;80.00000;20.00000;0.68368
376.78299; 65.37750;      -1.15560;39.96260;80.00000;20.00000;0.68364
376.87900; 65.38750;      -1.15557;39.95301;80.00000;20.00000;0.68359
376.97400; 65.39750;      -1.15566;39.94342;80.00000;20.00000;0.68354
377.08301; 65.40750;      -1.15628;39.93479;80.00000;20.00000;0.68349
377.18201; 65.41750;      -1.15701;39.91465;80.00000;20.00000;0.68344
377.27802; 65.42750;      -1.15688;39.90794;80.00000;20.00000;0.68339
377.37201; 65.43750;      -1.15728;39.90219;80.00000;20.00000;0.68334
377.46701; 65.44750;      -1.15854;39.88780;80.00000;20.00000;0.68329
377.58200; 65.45750;      -1.15831;39.87821;80.00000;20.00000;0.68323
377.67499; 65.46750;      -1.15818;39.86958;80.00000;20.00000;0.68319
377.77200; 65.47750;      -1.15880;39.85712;80.00000;20.00000;0.68314
377.87299; 65.48750;      -1.15942;39.84369;80.00000;20.00000;0.68309
377.97900; 65.49750;      -1.15983;39.83985;80.00000;20.00000;0.68304
378.07199; 65.50750;      -1.16012;39.83026;80.00000;20.00000;0.68299
378.18500; 65.51750;      -1.16086;39.82163;80.00000;20.00000;0.68293
378.26700; 65.52750;      -1.16072;39.81492;80.00000;20.00000;0.68289
378.36600; 65.53750;      -1.16102;39.80341;80.00000;20.00000;0.68284
378.46899; 65.54750;      -1.16153;39.79095;80.00000;20.00000;0.68279
378.56100; 65.55750;      -1.16204;39.77752;80.00000;20.00000;0.68274
378.66299; 65.56750;      -1.16234;39.77656;80.00000;20.00000;0.68269
378.75900; 65.57750;      -1.16350;39.77273;80.00000;20.00000;0.68264
378.86700; 65.58750;      -1.16445;39.76506;80.00000;20.00000;0.68259
378.95999; 65.59750;      -1.16463;39.75547;80.00000;20.00000;0.68254
