#EXPORTTYPE:DATA ALL
#FILE:0wt05hr.ngb-ds3
#FORMAT:NETZSCH5
#FTYPE:ANSI
#IDENTITY:0wt05hr
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#INSTRUMENT:NETZSCH STA 449F3
#PROJECT:copyrolysis
#DATE/TIME:18.03.2021 09:11
#CORR. FILE:correction 5kmin.ngb-bs3
#TEMPCAL:2021 CAL T 5KMIN .ngb-ts3
#SENSITIVITY:2021 CAL s 5KMIN REVISAR.ngb-ts3.ngb-es3
#LABORATORY:UNA - FCQ - AI
#OPERATOR:AD
#REMARK:
#SAMPLE:0wt05hr
#SAMPLE MASS /mg:10.4455
#MATERIAL:EMPTY
#REFERENCE:Empty
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:DSC/TG pan Al2O3
#SAMPLE CRUCIBLE MASS /mg:139.7495
#REFERENCE CRUCIBLE MASS /mg:140.87
#DSC RANGE /µV:5000
#TG RANGE /mg:35000
#TAU-R:---
#CORR. CODE:020
#EXO:-1
#RANGE:25°C/5,0(K/min)/800°C
#SEGMENT:S2/2
#SEG. 2:25°C/5,0(K/min)/800°C

##Temp./°C;Time/min;DSC/(mW/mg);Mass/%;Gas Flow(purge2)/(ml/min);Gas Flow(protective)/(ml/min);Sensit./(uV/mW)
368.28601; 98.92917;      -0.23273;40.97458;80.00000;20.00000;0.68887
368.35199; 98.94250;      -0.23285;40.97171;80.00000;20.00000;0.68883
368.41599; 98.95583;      -0.23318;40.96692;80.00000;20.00000;0.68879
368.48499; 98.96917;      -0.23341;40.96214;80.00000;20.00000;0.68875
368.54800; 98.98250;      -0.23353;40.95639;80.00000;20.00000;0.68871
368.61499; 98.99583;      -0.23344;40.95448;80.00000;20.00000;0.68868
368.67999; 99.00917;      -0.23313;40.95065;80.00000;20.00000;0.68864
368.75601; 99.02250;      -0.23325;40.94586;80.00000;20.00000;0.68859
368.80801; 99.03583;      -0.23475;40.94108;80.00000;20.00000;0.68856
368.87701; 99.04917;      -0.23391;40.93629;80.00000;20.00000;0.68852
368.93900; 99.06250;      -0.23360;40.92767;80.00000;20.00000;0.68849
369.02100; 99.07583;      -0.23320;40.91906;80.00000;20.00000;0.68844
369.07401; 99.08917;      -0.23268;40.91331;80.00000;20.00000;0.68841
369.13699; 99.10250;      -0.23258;40.90661;80.00000;20.00000;0.68837
369.19901; 99.11583;      -0.23313;40.89991;80.00000;20.00000;0.68834
369.28101; 99.12917;      -0.23325;40.88268;80.00000;20.00000;0.68829
369.33801; 99.14250;      -0.23358;40.87502;80.00000;20.00000;0.68826
369.40399; 99.15583;      -0.23338;40.87215;80.00000;20.00000;0.68822
369.46701; 99.16917;      -0.23265;40.86544;80.00000;20.00000;0.68818
369.53201; 99.18250;      -0.23372;40.85683;80.00000;20.00000;0.68814
369.60800; 99.19583;      -0.23384;40.85013;80.00000;20.00000;0.68810
369.67099; 99.20917;      -0.23332;40.84247;80.00000;20.00000;0.68806
369.73499; 99.22250;      -0.23312;40.83481;80.00000;20.00000;0.68803
369.80600; 99.23583;      -0.23314;40.83002;80.00000;20.00000;0.68799
369.87201; 99.24917;      -0.23389;40.82811;80.00000;20.00000;0.68795
369.93301; 99.26250;      -0.23412;40.82141;80.00000;20.00000;0.68791
370.00201; 99.27583;      -0.23339;40.81279;80.00000;20.00000;0.68787
370.06299; 99.28917;      -0.23340;40.80800;80.00000;20.00000;0.68784
370.13300; 99.30250;      -0.23373;40.80896;80.00000;20.00000;0.68780
370.20700; 99.31583;      -0.23354;40.80609;80.00000;20.00000;0.68775
370.27399; 99.32917;      -0.23312;40.80130;80.00000;20.00000;0.68771
370.33600; 99.34250;      -0.23388;40.79843;80.00000;20.00000;0.68768
370.39700; 99.35583;      -0.23421;40.79652;80.00000;20.00000;0.68764
370.46701; 99.36917;      -0.23401;40.78598;80.00000;20.00000;0.68760
370.52899; 99.38250;      -0.23434;40.77833;80.00000;20.00000;0.68757
370.59500; 99.39583;      -0.23510;40.77162;80.00000;20.00000;0.68753
370.66699; 99.40917;      -0.23490;40.76397;80.00000;20.00000;0.68749
370.72900; 99.42250;      -0.23502;40.75535;80.00000;20.00000;0.68745
370.79901; 99.43583;      -0.23493;40.73429;80.00000;20.00000;0.68741
370.87399; 99.44917;      -0.23515;40.72663;80.00000;20.00000;0.68737
370.93100; 99.46250;      -0.23559;40.72567;80.00000;20.00000;0.68733
371.00101; 99.47583;      -0.23560;40.71993;80.00000;20.00000;0.68729
371.07001; 99.48917;      -0.23509;40.71131;80.00000;20.00000;0.68725
371.13400; 99.50250;      -0.23510;40.70557;80.00000;20.00000;0.68722
371.20401; 99.51583;      -0.23586;40.69791;80.00000;20.00000;0.68718
371.27301; 99.52917;      -0.23576;40.69121;80.00000;20.00000;0.68714
371.33899; 99.54250;      -0.23567;40.68451;80.00000;20.00000;0.68710
371.40500; 99.55583;      -0.23505;40.68068;80.00000;20.00000;0.68706
371.47101; 99.56917;      -0.23506;40.67493;80.00000;20.00000;0.68702
371.53601; 99.58250;      -0.23571;40.67206;80.00000;20.00000;0.68699
371.59799; 99.59583;      -0.23604;40.66632;80.00000;20.00000;0.68695
371.66400; 99.60917;      -0.23563;40.65961;80.00000;20.00000;0.68691
371.74200; 99.62250;      -0.23586;40.64717;80.00000;20.00000;0.68687
371.80200; 99.63583;      -0.23630;40.63472;80.00000;20.00000;0.68683
371.86401; 99.64917;      -0.23631;40.63185;80.00000;20.00000;0.68680
371.94601; 99.66250;      -0.23643;40.63089;80.00000;20.00000;0.68675
372.00500; 99.67583;      -0.23655;40.62515;80.00000;20.00000;0.68671
372.06601; 99.68917;      -0.23613;40.61941;80.00000;20.00000;0.68668
372.13699; 99.70250;      -0.23594;40.61175;80.00000;20.00000;0.68664
372.20499; 99.71583;      -0.23627;40.60600;80.00000;20.00000;0.68660
372.26700; 99.72917;      -0.23564;40.59451;80.00000;20.00000;0.68656
372.33801; 99.74250;      -0.23587;40.58877;80.00000;20.00000;0.68652
372.39899; 99.75583;      -0.23599;40.58398;80.00000;20.00000;0.68649
372.46701; 99.76917;      -0.23632;40.57537;80.00000;20.00000;0.68645
372.53000; 99.78250;      -0.23623;40.56962;80.00000;20.00000;0.68641
372.60001; 99.79583;      -0.23667;40.56579;80.00000;20.00000;0.68637
372.65799; 99.80917;      -0.23647;40.55814;80.00000;20.00000;0.68634
372.72699; 99.82250;      -0.23659;40.55239;80.00000;20.00000;0.68630
372.79501; 99.83583;      -0.23617;40.54569;80.00000;20.00000;0.68626
372.87100; 99.84917;      -0.23587;40.53037;80.00000;20.00000;0.68621
372.92300; 99.86250;      -0.23588;40.51888;80.00000;20.00000;0.68618
372.98999; 99.87583;      -0.23674;40.51697;80.00000;20.00000;0.68615
373.05801; 99.88917;      -0.23676;40.51122;80.00000;20.00000;0.68611
373.12201; 99.90250;      -0.23634;40.50452;80.00000;20.00000;0.68607
373.19400; 99.91583;      -0.23604;40.49686;80.00000;20.00000;0.68603
373.26901; 99.92917;      -0.23659;40.49016;80.00000;20.00000;0.68599
373.33099; 99.94250;      -0.23649;40.47868;80.00000;20.00000;0.68595
373.39499; 99.95583;      -0.23682;40.47293;80.00000;20.00000;0.68591
373.47101; 99.96917;      -0.23705;40.47006;80.00000;20.00000;0.68587
373.52899; 99.98250;      -0.23728;40.46527;80.00000;20.00000;0.68584
373.59698; 99.99583;      -0.23740;40.46049;80.00000;20.00000;0.68580
373.66299;100.00917;      -0.23720;40.44995;80.00000;20.00000;0.68576
373.72400;100.02250;      -0.23796;40.43655;80.00000;20.00000;0.68572
373.79800;100.03583;      -0.23850;40.42985;80.00000;20.00000;0.68568
373.85999;100.04917;      -0.23841;40.42889;80.00000;20.00000;0.68565
373.92401;100.06250;      -0.23789;40.42315;80.00000;20.00000;0.68561
373.99399;100.07583;      -0.23854;40.41740;80.00000;20.00000;0.68557
374.06400;100.08917;      -0.23898;40.41166;80.00000;20.00000;0.68553
374.12799;100.10250;      -0.23899;40.40687;80.00000;20.00000;0.68549
374.20001;100.11583;      -0.23837;40.40017;80.00000;20.00000;0.68545
374.26901;100.12917;      -0.23870;40.39443;80.00000;20.00000;0.68541
374.33499;100.14250;      -0.23850;40.39060;80.00000;20.00000;0.68537
374.40201;100.15583;      -0.23841;40.38581;80.00000;20.00000;0.68533
374.46600;100.16917;      -0.23842;40.37815;80.00000;20.00000;0.68530
374.52399;100.18250;      -0.23939;40.37145;80.00000;20.00000;0.68526
374.59500;100.19583;      -0.23920;40.36475;80.00000;20.00000;0.68522
374.65601;100.20917;      -0.23878;40.35996;80.00000;20.00000;0.68519
374.72699;100.22250;      -0.23858;40.35613;80.00000;20.00000;0.68515
374.79199;100.23583;      -0.23902;40.35135;80.00000;20.00000;0.68511
374.85501;100.24917;      -0.23882;40.34752;80.00000;20.00000;0.68507
374.92499;100.26250;      -0.23883;40.34273;80.00000;20.00000;0.68503
374.98999;100.27583;      -0.23917;40.32933;80.00000;20.00000;0.68500
375.05899;100.28917;      -0.23939;40.31880;80.00000;20.00000;0.68496
375.11600;100.30250;      -0.23962;40.31497;80.00000;20.00000;0.68492
375.19400;100.31583;      -0.23953;40.31210;80.00000;20.00000;0.68488
375.25500;100.32917;      -0.23879;40.30539;80.00000;20.00000;0.68484
375.32101;100.34250;      -0.23923;40.29774;80.00000;20.00000;0.68480
375.38300;100.35583;      -0.23957;40.28912;80.00000;20.00000;0.68477
375.45200;100.36917;      -0.24033;40.28146;80.00000;20.00000;0.68473
375.51300;100.38250;      -0.24013;40.27284;80.00000;20.00000;0.68469
375.58701;100.39583;      -0.24014;40.26614;80.00000;20.00000;0.68465
375.65100;100.40917;      -0.23930;40.26327;80.00000;20.00000;0.68462
375.71399;100.42250;      -0.23910;40.25657;80.00000;20.00000;0.68458
375.78699;100.43583;      -0.23922;40.24508;80.00000;20.00000;0.68454
375.85599;100.44917;      -0.23956;40.23551;80.00000;20.00000;0.68450
375.92700;100.46250;      -0.23936;40.22785;80.00000;20.00000;0.68446
375.98499;100.47583;      -0.23958;40.22498;80.00000;20.00000;0.68442
376.05399;100.48917;      -0.23970;40.22306;80.00000;20.00000;0.68438
376.11099;100.50250;      -0.23971;40.21445;80.00000;20.00000;0.68435
376.18900;100.51583;      -0.24005;40.20487;80.00000;20.00000;0.68431
376.25101;100.52917;      -0.24049;40.20104;80.00000;20.00000;0.68427
376.32599;100.54250;      -0.23976;40.19913;80.00000;20.00000;0.68423
376.38501;100.55583;      -0.23955;40.19434;80.00000;20.00000;0.68419
376.44901;100.56917;      -0.24021;40.18764;80.00000;20.00000;0.68416
376.51401;100.58250;      -0.24022;40.18381;80.00000;20.00000;0.68412
376.58801;100.59583;      -0.24024;40.17902;80.00000;20.00000;0.68408
376.65100;100.60917;      -0.24046;40.17137;80.00000;20.00000;0.68404
376.71799;100.62250;      -0.24101;40.16754;80.00000;20.00000;0.68400
376.79001;100.63583;      -0.24134;40.16179;80.00000;20.00000;0.68396
376.85001;100.64917;      -0.24157;40.15126;80.00000;20.00000;0.68393
376.90399;100.66250;      -0.24158;40.14073;80.00000;20.00000;0.68390
376.97800;100.67583;      -0.24160;40.13786;80.00000;20.00000;0.68385
377.05301;100.68917;      -0.24108;40.13307;80.00000;20.00000;0.68381
377.11899;100.70250;      -0.24141;40.12637;80.00000;20.00000;0.68377
377.18301;100.71583;      -0.24121;40.11967;80.00000;20.00000;0.68374
377.24301;100.72917;      -0.24165;40.11201;80.00000;20.00000;0.68370
377.31400;100.74250;      -0.24209;40.10531;80.00000;20.00000;0.68366
377.38599;100.75583;      -0.24200;40.09861;80.00000;20.00000;0.68362
377.45401;100.76917;      -0.24180;40.09095;80.00000;20.00000;0.68358
377.51599;100.78250;      -0.24171;40.08329;80.00000;20.00000;0.68355
377.57800;100.79583;      -0.24161;40.07850;80.00000;20.00000;0.68351
377.65399;100.80917;      -0.24163;40.07372;80.00000;20.00000;0.68347
377.70700;100.82250;      -0.24153;40.07084;80.00000;20.00000;0.68344
377.76300;100.83583;      -0.24165;40.06701;80.00000;20.00000;0.68340
377.84500;100.84917;      -0.24177;40.06031;80.00000;20.00000;0.68336
377.90500;100.86250;      -0.24232;40.05553;80.00000;20.00000;0.68332
377.98300;100.87583;      -0.24169;40.04978;80.00000;20.00000;0.68328
378.04800;100.88917;      -0.24149;40.04117;80.00000;20.00000;0.68324
378.12000;100.90250;      -0.24151;40.03159;80.00000;20.00000;0.68320
378.17999;100.91583;      -0.24184;40.02681;80.00000;20.00000;0.68317
378.25000;100.92917;      -0.24164;40.02489;80.00000;20.00000;0.68313
378.31000;100.94250;      -0.24219;40.01915;80.00000;20.00000;0.68309
378.37701;100.95583;      -0.24263;40.01436;80.00000;20.00000;0.68305
378.44199;100.96917;      -0.24286;40.00957;80.00000;20.00000;0.68302
378.50900;100.98250;      -0.24233;40.00574;80.00000;20.00000;0.68298
378.58200;100.99583;      -0.24256;39.99904;80.00000;20.00000;0.68294
378.64999;101.00917;      -0.24290;39.99426;80.00000;20.00000;0.68290
378.70401;101.02250;      -0.24216;39.98468;80.00000;20.00000;0.68287
378.77701;101.03583;      -0.24303;39.97894;80.00000;20.00000;0.68282
378.83600;101.04917;      -0.24294;39.97319;80.00000;20.00000;0.68279
378.90799;101.06250;      -0.24199;39.96841;80.00000;20.00000;0.68275
378.98001;101.07583;      -0.24157;39.96266;80.00000;20.00000;0.68271
379.04700;101.08917;      -0.24180;39.94926;80.00000;20.00000;0.68267
379.11700;101.10250;      -0.24256;39.93969;80.00000;20.00000;0.68263
379.17300;101.11583;      -0.24204;39.93586;80.00000;20.00000;0.68260
379.23700;101.12917;      -0.24195;39.92820;80.00000;20.00000;0.68256
379.30399;101.14250;      -0.24207;39.92054;80.00000;20.00000;0.68252
379.38000;101.15583;      -0.24187;39.91671;80.00000;20.00000;0.68248
379.44601;101.16917;      -0.24252;39.90522;80.00000;20.00000;0.68244
379.50299;101.18250;      -0.24254;39.89565;80.00000;20.00000;0.68241
379.57999;101.19583;      -0.24234;39.88799;80.00000;20.00000;0.68237
379.64600;101.20917;      -0.24321;39.88129;80.00000;20.00000;0.68233
379.70599;101.22250;      -0.24343;39.87363;80.00000;20.00000;0.68229
379.77600;101.23583;      -0.24355;39.86023;80.00000;20.00000;0.68225
379.84399;101.24917;      -0.24335;39.84970;80.00000;20.00000;0.68221
379.92200;101.26250;      -0.24316;39.84874;80.00000;20.00000;0.68217
379.97699;101.27583;      -0.24360;39.84108;80.00000;20.00000;0.68214
380.05099;101.28917;      -0.24329;39.83438;80.00000;20.00000;0.68210
380.11200;101.30250;      -0.24287;39.83055;80.00000;20.00000;0.68206
380.17801;101.31583;      -0.24342;39.82863;80.00000;20.00000;0.68202
380.24600;101.32917;      -0.24344;39.82385;80.00000;20.00000;0.68199
380.31000;101.34250;      -0.24334;39.81810;80.00000;20.00000;0.68195
380.37601;101.35583;      -0.24368;39.81332;80.00000;20.00000;0.68191
380.45001;101.36917;      -0.24380;39.81140;80.00000;20.00000;0.68187
380.50201;101.38250;      -0.24381;39.81044;80.00000;20.00000;0.68184
380.57401;101.39583;      -0.24382;39.80662;80.00000;20.00000;0.68180
380.65201;101.40917;      -0.24373;39.80279;80.00000;20.00000;0.68175
380.70901;101.42250;      -0.24385;39.79704;80.00000;20.00000;0.68172
380.77899;101.43583;      -0.24387;39.79321;80.00000;20.00000;0.68168
380.84601;101.44917;      -0.24399;39.78938;80.00000;20.00000;0.68164
380.91901;101.46250;      -0.24422;39.78555;80.00000;20.00000;0.68160
380.97299;101.47583;      -0.24337;39.77981;80.00000;20.00000;0.68157
381.03400;101.48917;      -0.24317;39.77502;80.00000;20.00000;0.68154
381.11899;101.50250;      -0.24340;39.77024;80.00000;20.00000;0.68149
381.17401;101.51583;      -0.24320;39.76449;80.00000;20.00000;0.68146
381.24399;101.52917;      -0.24364;39.75875;80.00000;20.00000;0.68142
381.31900;101.54250;      -0.24430;39.75300;80.00000;20.00000;0.68137
381.37201;101.55583;      -0.24409;39.74247;80.00000;20.00000;0.68134
381.44501;101.56917;      -0.24443;39.73194;80.00000;20.00000;0.68130
381.50699;101.58250;      -0.24466;39.72620;80.00000;20.00000;0.68127
381.57401;101.59583;      -0.24456;39.72333;80.00000;20.00000;0.68123
381.64401;101.60917;      -0.24415;39.71950;80.00000;20.00000;0.68119
381.71500;101.62250;      -0.24470;39.71375;80.00000;20.00000;0.68115
381.77802;101.63583;      -0.24546;39.70897;80.00000;20.00000;0.68111
381.84201;101.64917;      -0.24526;39.70226;80.00000;20.00000;0.68108
381.91101;101.66250;      -0.24517;39.69652;80.00000;20.00000;0.68104
381.97000;101.67583;      -0.24486;39.68695;80.00000;20.00000;0.68100
382.04099;101.68917;      -0.24520;39.68120;80.00000;20.00000;0.68096
382.11099;101.70250;      -0.24553;39.67737;80.00000;20.00000;0.68092
382.17499;101.71583;      -0.24576;39.67354;80.00000;20.00000;0.68089
382.24200;101.72917;      -0.24567;39.66876;80.00000;20.00000;0.68085
382.31799;101.74250;      -0.24568;39.65727;80.00000;20.00000;0.68081
382.37399;101.75583;      -0.24526;39.64578;80.00000;20.00000;0.68077
382.44199;101.76917;      -0.24517;39.64004;80.00000;20.00000;0.68073
382.50699;101.78250;      -0.24508;39.64004;80.00000;20.00000;0.68070
382.57999;101.79583;      -0.24541;39.63429;80.00000;20.00000;0.68066
382.64099;101.80917;      -0.24575;39.62759;80.00000;20.00000;0.68062
382.70300;101.82250;      -0.24512;39.62089;80.00000;20.00000;0.68059
382.77399;101.83583;      -0.24481;39.61323;80.00000;20.00000;0.68055
382.84399;101.84917;      -0.24461;39.60366;80.00000;20.00000;0.68051
382.90900;101.86250;      -0.24494;39.59791;80.00000;20.00000;0.68047
382.96399;101.87583;      -0.24592;39.59121;80.00000;20.00000;0.68044
383.03500;101.88917;      -0.24529;39.58547;80.00000;20.00000;0.68040
383.10501;101.90250;      -0.24477;39.57685;80.00000;20.00000;0.68036
383.16901;101.91583;      -0.24521;39.56919;80.00000;20.00000;0.68032
383.23499;101.92917;      -0.24523;39.56153;80.00000;20.00000;0.68028
383.29999;101.94250;      -0.24524;39.55387;80.00000;20.00000;0.68025
383.37000;101.95583;      -0.24536;39.54143;80.00000;20.00000;0.68021
383.43799;101.96917;      -0.24538;39.53090;80.00000;20.00000;0.68017
383.50500;101.98250;      -0.24485;39.52611;80.00000;20.00000;0.68013
383.56900;101.99583;      -0.24519;39.51845;80.00000;20.00000;0.68009
383.63000;102.00917;      -0.24574;39.51079;80.00000;20.00000;0.68006
383.70001;102.02250;      -0.24597;39.50984;80.00000;20.00000;0.68002
383.76300;102.03583;      -0.24684;39.51079;80.00000;20.00000;0.67998
383.82901;102.04917;      -0.24578;39.50601;80.00000;20.00000;0.67995
383.89099;102.06250;      -0.24579;39.50218;80.00000;20.00000;0.67991
383.96399;102.07583;      -0.24581;39.49452;80.00000;20.00000;0.67987
384.02701;102.08917;      -0.24571;39.48686;80.00000;20.00000;0.67983
384.09299;102.10250;      -0.24669;39.47824;80.00000;20.00000;0.67980
384.16501;102.11583;      -0.24671;39.47346;80.00000;20.00000;0.67976
384.22800;102.12917;      -0.24661;39.46867;80.00000;20.00000;0.67972
384.29501;102.14250;      -0.24620;39.46101;80.00000;20.00000;0.67968
384.36801;102.15583;      -0.24610;39.45335;80.00000;20.00000;0.67964
384.43100;102.16917;      -0.24665;39.43995;80.00000;20.00000;0.67961
384.49301;102.18250;      -0.24624;39.43133;80.00000;20.00000;0.67957
384.55399;102.19583;      -0.24603;39.43038;80.00000;20.00000;0.67954
384.62799;102.20917;      -0.24626;39.42559;80.00000;20.00000;0.67949
384.70001;102.22250;      -0.24574;39.41889;80.00000;20.00000;0.67945
384.75900;102.23583;      -0.24683;39.41219;80.00000;20.00000;0.67942
384.83301;102.24917;      -0.24684;39.40453;80.00000;20.00000;0.67938
384.90302;102.26250;      -0.24707;39.39783;80.00000;20.00000;0.67934
384.96301;102.27583;      -0.24730;39.39208;80.00000;20.00000;0.67930
385.03000;102.28917;      -0.24710;39.38825;80.00000;20.00000;0.67927
385.10599;102.30250;      -0.24733;39.37485;80.00000;20.00000;0.67922
385.17700;102.31583;      -0.24713;39.36815;80.00000;20.00000;0.67918
385.23599;102.32917;      -0.24768;39.36145;80.00000;20.00000;0.67915
385.30099;102.34250;      -0.24780;39.35570;80.00000;20.00000;0.67911
385.37100;102.35583;      -0.24781;39.34900;80.00000;20.00000;0.67907
385.42801;102.36917;      -0.24697;39.34517;80.00000;20.00000;0.67904
385.50101;102.38250;      -0.24687;39.33368;80.00000;20.00000;0.67900
385.56500;102.39583;      -0.24678;39.32220;80.00000;20.00000;0.67896
385.64001;102.40917;      -0.24701;39.31645;80.00000;20.00000;0.67892
385.70801;102.42250;      -0.24724;39.31549;80.00000;20.00000;0.67888
385.76599;102.43583;      -0.24693;39.31454;80.00000;20.00000;0.67885
385.83401;102.44917;      -0.24694;39.31167;80.00000;20.00000;0.67881
385.90302;102.46250;      -0.24749;39.30688;80.00000;20.00000;0.67877
385.96799;102.47583;      -0.24729;39.30209;80.00000;20.00000;0.67873
386.03500;102.48917;      -0.24752;39.29922;80.00000;20.00000;0.67870
386.10800;102.50250;      -0.24721;39.29539;80.00000;20.00000;0.67866
386.17099;102.51583;      -0.24701;39.29060;80.00000;20.00000;0.67862
386.23099;102.52917;      -0.24649;39.28582;80.00000;20.00000;0.67859
386.30701;102.54250;      -0.24682;39.28294;80.00000;20.00000;0.67854
386.36301;102.55583;      -0.24641;39.28007;80.00000;20.00000;0.67851
386.42899;102.56917;      -0.24642;39.28007;80.00000;20.00000;0.67847
386.49899;102.58250;      -0.24676;39.27529;80.00000;20.00000;0.67843
386.56900;102.59583;      -0.24688;39.27146;80.00000;20.00000;0.67839
386.63300;102.60917;      -0.24721;39.26667;80.00000;20.00000;0.67836
386.70599;102.62250;      -0.24648;39.26380;80.00000;20.00000;0.67832
386.76700;102.63583;      -0.24606;39.25997;80.00000;20.00000;0.67828
386.82700;102.64917;      -0.24628;39.25518;80.00000;20.00000;0.67825
386.89200;102.66250;      -0.24619;39.25039;80.00000;20.00000;0.67821
386.95901;102.67583;      -0.24610;39.23603;80.00000;20.00000;0.67817
387.02100;102.68917;      -0.24568;39.22550;80.00000;20.00000;0.67814
387.08899;102.70250;      -0.24591;39.22167;80.00000;20.00000;0.67810
387.16400;102.71583;      -0.24571;39.21689;80.00000;20.00000;0.67806
387.22501;102.72917;      -0.24594;39.21019;80.00000;20.00000;0.67802
387.29501;102.74250;      -0.24584;39.20157;80.00000;20.00000;0.67798
387.36600;102.75583;      -0.24596;39.19104;80.00000;20.00000;0.67794
387.41901;102.76917;      -0.24598;39.18338;80.00000;20.00000;0.67791
387.48801;102.78250;      -0.24567;39.17955;80.00000;20.00000;0.67788
387.55899;102.79583;      -0.24633;39.17381;80.00000;20.00000;0.67784
387.62799;102.80917;      -0.24710;39.16711;80.00000;20.00000;0.67780
387.68100;102.82250;      -0.24700;39.15179;80.00000;20.00000;0.67777
387.75900;102.83583;      -0.24669;39.13168;80.00000;20.00000;0.67772
387.81699;102.84917;      -0.24724;39.13168;80.00000;20.00000;0.67769
387.87701;102.86250;      -0.24682;39.13168;80.00000;20.00000;0.67766
387.95099;102.87583;      -0.24662;39.13168;80.00000;20.00000;0.67761
388.01501;102.88917;      -0.24653;39.13168;80.00000;20.00000;0.67758
388.08301;102.90250;      -0.24719;39.13168;80.00000;20.00000;0.67754
388.16800;102.91583;      -0.24678;39.12881;80.00000;20.00000;0.67749
388.21899;102.92917;      -0.24700;39.12594;80.00000;20.00000;0.67746
388.28699;102.94250;      -0.24723;39.12211;80.00000;20.00000;0.67742
388.35199;102.95583;      -0.24768;39.11637;80.00000;20.00000;0.67739
388.40500;102.96917;      -0.24769;39.10966;80.00000;20.00000;0.67736
388.48401;102.98250;      -0.24760;39.10488;80.00000;20.00000;0.67731
388.54999;102.99583;      -0.24707;39.10009;80.00000;20.00000;0.67728
388.61600;103.00917;      -0.24730;39.09626;80.00000;20.00000;0.67724
388.67999;103.02250;      -0.24731;39.09339;80.00000;20.00000;0.67720
388.74701;103.03583;      -0.24733;39.08860;80.00000;20.00000;0.67717
388.81500;103.04917;      -0.24810;39.08190;80.00000;20.00000;0.67713
388.87701;103.06250;      -0.24811;39.07616;80.00000;20.00000;0.67709
388.95099;103.07583;      -0.24802;39.07137;80.00000;20.00000;0.67705
389.01401;103.08917;      -0.24814;39.06563;80.00000;20.00000;0.67702
389.09500;103.10250;      -0.24858;39.06180;80.00000;20.00000;0.67697
389.14899;103.11583;      -0.24903;39.05701;80.00000;20.00000;0.67694
389.22400;103.12917;      -0.24850;39.04744;80.00000;20.00000;0.67690
389.28601;103.14250;      -0.24808;39.03882;80.00000;20.00000;0.67686
389.35101;103.15583;      -0.24831;39.03308;80.00000;20.00000;0.67683
389.41501;103.16917;      -0.24843;39.02829;80.00000;20.00000;0.67679
389.48499;103.18250;      -0.24845;39.02159;80.00000;20.00000;0.67675
389.54199;103.19583;      -0.24814;39.01584;80.00000;20.00000;0.67672
389.62000;103.20917;      -0.24794;39.00819;80.00000;20.00000;0.67667
389.67499;103.22250;      -0.24806;38.99383;80.00000;20.00000;0.67664
389.73401;103.23583;      -0.24850;38.98617;80.00000;20.00000;0.67661
389.81699;103.24917;      -0.24819;38.98138;80.00000;20.00000;0.67656
389.87100;103.26250;      -0.24799;38.97372;80.00000;20.00000;0.67653
389.94699;103.27583;      -0.24833;38.96798;80.00000;20.00000;0.67649
390.01801;103.28917;      -0.24824;38.96128;80.00000;20.00000;0.67645
390.07599;103.30250;      -0.24803;38.94787;80.00000;20.00000;0.67642
390.14899;103.31583;      -0.24740;38.93638;80.00000;20.00000;0.67638
390.21701;103.32917;      -0.24925;38.93351;80.00000;20.00000;0.67634
390.28601;103.34250;      -0.24786;38.93447;80.00000;20.00000;0.67630
390.34299;103.35583;      -0.24787;38.93064;80.00000;20.00000;0.67627
390.41299;103.36917;      -0.24821;38.92585;80.00000;20.00000;0.67623
390.47900;103.38250;      -0.24844;38.92202;80.00000;20.00000;0.67619
390.53900;103.39583;      -0.24856;38.91245;80.00000;20.00000;0.67616
390.60699;103.40917;      -0.24857;38.90479;80.00000;20.00000;0.67612
390.67599;103.42250;      -0.24837;38.90000;80.00000;20.00000;0.67608
390.73199;103.43583;      -0.24838;38.89905;80.00000;20.00000;0.67605
390.80399;103.44917;      -0.24959;38.89522;80.00000;20.00000;0.67601
390.88199;103.46250;      -0.24982;38.89043;80.00000;20.00000;0.67596
390.93600;103.47583;      -0.24907;38.88373;80.00000;20.00000;0.67593
391.01501;103.48917;      -0.24855;38.87607;80.00000;20.00000;0.67589
391.06699;103.50250;      -0.24910;38.86458;80.00000;20.00000;0.67586
391.14499;103.51583;      -0.25009;38.85597;80.00000;20.00000;0.67582
391.20099;103.52917;      -0.25053;38.85597;80.00000;20.00000;0.67579
391.26001;103.54250;      -0.24979;38.85405;80.00000;20.00000;0.67575
391.34000;103.55583;      -0.24927;38.85022;80.00000;20.00000;0.67571
391.40302;103.56917;      -0.24895;38.84544;80.00000;20.00000;0.67567
391.47299;103.58250;      -0.24962;38.83969;80.00000;20.00000;0.67563
391.54001;103.59583;      -0.24909;38.83969;80.00000;20.00000;0.67559
391.60400;103.60917;      -0.24964;38.83203;80.00000;20.00000;0.67556
391.67499;103.62250;      -0.24955;38.82054;80.00000;20.00000;0.67552
391.74200;103.63583;      -0.24967;38.81097;80.00000;20.00000;0.67548
391.80099;103.64917;      -0.25012;38.80140;80.00000;20.00000;0.67545
391.87399;103.66250;      -0.24981;38.79853;80.00000;20.00000;0.67541
391.93900;103.67583;      -0.24971;38.79565;80.00000;20.00000;0.67537
392.01199;103.68917;      -0.25016;38.78895;80.00000;20.00000;0.67533
